ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_geladeira,kwh_ar_condicionado,kwh_ventilador,kwh_iluminacao,kwh_microondas,kwh_air_fryer,kwh_lavar_secar,kwh_computadores,kwh_videogame,kwh_tv,kwh_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,fonte_energia,fonte_propria_energia,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio
60040,Nordeste,AL,Arapiraca,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,6.860000000000001,7.56,2.1799999999999997,0.0,0.0,0.0,0.0,30.456,0.0,7.56,45.0,6.860000000000001,2.1799999999999997,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60041,Nordeste,AL,Arapiraca,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,6.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999999,45.0,9.870000000000001,0.0,0.0,69.9,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,NÃO SE APLICA,Raramente,NÃO SE APLICA,Sempre,Sempre,Sempre
60042,Nordeste,AL,Arapiraca,1.0,0.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,14.129999999999999,0.39999999999999997,0.0,0.0,0.0,0.0,16.919999999999998,0.0,14.129999999999999,45.0,35.532000000000004,0.39999999999999997,16.919999999999998,103.16666666666667,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60043,Nordeste,AL,Arapiraca,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,10.530000000000001,0.0,0.0,0.0,0.0,0.0,23.688,0.0,10.530000000000001,45.0,17.766000000000002,0.0,23.688,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60044,Nordeste,AL,Maceió,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,35.532000000000004,15.719999999999999,0.0,0.0,0.0,0.0,0.0,87.984,0.0,15.719999999999999,45.0,35.532000000000004,0.0,87.984,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60045,Nordeste,AL,Maceió,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,22.35,0.0,0.0,0.0,0.0,0.0,43.992,0.0,22.35,45.0,35.532000000000004,0.0,43.992,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60046,Nordeste,AL,Maceió,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,45.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Normalmente,NÃO SE APLICA,Normalmente,Sempre,Sempre
60047,Nordeste,AL,Maceió,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,29.25,0.0,0.0,0.0,0.0,0.0,43.992,0.0,29.25,45.0,17.766000000000002,0.0,43.992,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre
60048,Nordeste,AL,Maceió,1.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,15.12,0.0,0.0,0.0,0.0,0.0,47.376,0.0,15.12,45.0,17.766000000000002,0.0,47.376,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60049,Nordeste,AL,Maceió,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,45.0,0.0,35.532000000000004,17.099999999999998,2.1799999999999997,0.0,0.0,0.0,0.0,87.984,0.0,17.099999999999998,45.0,35.532000000000004,2.1799999999999997,87.984,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60050,Nordeste,AL,Maceió,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,45.0,9.870000000000001,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Sempre,,,,,Normalmente,Sempre,Sempre,Sempre,Normalmente,NÃO SE APLICA,Normalmente,Normalmente,Sempre
60051,Nordeste,AL,Maceió,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,4.949999999999999,0.0,0.0,0.0,0.0,0.0,20.304,0.0,4.949999999999999,45.0,17.766000000000002,0.0,20.304,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Normalmente,Raramente,,,,,Nunca,Nunca,Normalmente,Nunca,Normalmente,NÃO SE APLICA,Normalmente,Normalmente,Normalmente
60052,Nordeste,AL,Maceió,1.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,45.0,0.0,17.766000000000002,16.575,1.763,0.0,0.0,0.0,0.0,0.0,0.0,16.575,45.0,17.766000000000002,1.763,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60053,Nordeste,AL,Maceió,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,45.0,0.0,0.0,25.619999999999997,0.0,0.0,0.0,0.0,0.0,40.608,0.0,25.619999999999997,45.0,0.0,0.0,40.608,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,NÃO SE APLICA,Normalmente,Normalmente,Sempre
60054,Nordeste,AL,Maceió,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,45.0,0.0,35.532000000000004,4.199999999999999,5.64,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,45.0,35.532000000000004,5.64,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60055,Nordeste,AL,Maceió,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,23.688,0.0,3.3,45.0,0.0,0.0,23.688,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Normalmente,,,,,Nunca,Nunca,Nunca,Nunca,Nunca,NÃO SE APLICA,Sempre,Sempre,Sempre
60056,Nordeste,AL,Maceió,1.0,0.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,3.5999999999999996,5.64,0.0,0.0,2.538,0.0,20.304,0.0,3.5999999999999996,45.0,71.06400000000001,5.64,22.842,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Raramente,,,,,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Sempre,Normalmente,Normalmente,Normalmente
60057,Nordeste,AL,Maceió,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,7.83,0.0,0.0,0.0,0.0,0.0,21.168000000000003,0.0,7.83,45.0,0.0,0.0,21.168000000000003,46.5,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60058,Nordeste,AL,Maceió,1.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,0.0,53.298,11.280000000000001,2.1799999999999997,0.0,0.0,0.0,0.0,30.456,0.0,11.280000000000001,45.0,53.298,2.1799999999999997,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre
60059,Nordeste,AL,Maceió,1.0,0.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,45.0,0.0,53.298,5.699999999999999,5.64,0.0,0.0,8.459999999999999,0.0,0.0,0.0,5.699999999999999,45.0,53.298,5.64,8.459999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
60060,Nordeste,AL,Maceió,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,4.95,2.1799999999999997,0.0,0.0,0.0,0.0,27.072,0.0,4.95,45.0,0.0,2.1799999999999997,27.072,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Raramente,,,,,Nunca,Nunca,Nunca,Nunca,Nunca,Sempre,Raramente,Raramente,Normalmente
60061,Nordeste,AL,Maceió,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,45.0,35.532000000000004,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Nunca,Sempre,Normalmente,Normalmente,Raramente
60062,Nordeste,AL,Maceió,1.0,0.0,3.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,45.0,0.0,53.298,8.1,3.92,4.891249999999999,0.0,2.538,12.689999999999998,0.0,0.0,8.1,45.0,53.298,8.81125,15.227999999999998,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,,,,,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
60063,Nordeste,AL,Arapiraca,1.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,5.9399999999999995,2.1799999999999997,0.0,0.0,0.6521666666666667,0.0,37.224,0.0,5.9399999999999995,45.0,17.766000000000002,2.1799999999999997,37.87616666666666,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre
60064,Nordeste,AL,Arapiraca,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,86.3625,0.0,3.87,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.87,45.0,86.3625,0.39999999999999997,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,Sempre,Sempre,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60065,Nordeste,AL,Arapiraca,2.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,90.0,0.0,71.06400000000001,28.799999999999997,0.0,0.0,0.0,0.0,0.0,33.839999999999996,30.0,28.799999999999997,90.0,71.06400000000001,30.0,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60066,Nordeste,AL,Arapiraca,3.0,0.0,3.0,11.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,135.0,0.0,106.596,15.6,2.1799999999999997,10.045,0.0,1.1856333333333335,0.49,121.824,65.625,15.6,135.0,106.596,77.85,123.49963333333334,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Raramente,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60067,Nordeste,AL,Arapiraca,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,5.1,0.0,0.0,0.0,0.0,0.0,13.536,0.0,5.1,45.0,9.870000000000001,0.0,13.536,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60068,Nordeste,AL,Arapiraca,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,13.536,0.0,4.8,45.0,0.0,0.0,13.536,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60069,Nordeste,AL,Arapiraca,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,0.0,71.06400000000001,5.039999999999999,0.0,0.0,0.0,0.0,0.0,13.536,0.0,5.039999999999999,45.0,71.06400000000001,0.0,13.536,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60070,Nordeste,AL,Arapiraca,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,7.619999999999999,5.64,0.0,0.0,0.0,0.0,27.072,0.0,7.619999999999999,45.0,35.532000000000004,5.64,27.072,153.58333333333334,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Normalmente,Sempre,Sempre
60071,Nordeste,AL,Arapiraca,1.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,0.0,71.06400000000001,10.004999999999999,5.64,0.0,0.0,2.538,0.0,30.456,0.0,10.004999999999999,45.0,71.06400000000001,5.64,32.994,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,,,,,Normalmente,Normalmente,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60073,Nordeste,AL,Maceió,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,30.456,0.0,5.3999999999999995,45.0,17.766000000000002,0.0,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,,,,,Nunca,Nunca,Nunca,Nunca,Raramente,NÃO SE APLICA,Normalmente,Normalmente,Raramente
60074,Nordeste,AL,Maceió,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,6.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.120000000000001,45.0,35.532000000000004,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Nunca,Nunca,Nunca,Nunca,Sempre,Normalmente,Normalmente,Normalmente,Normalmente
60075,Nordeste,AL,Arapiraca,1.0,0.0,2.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,71.06400000000001,15.479999999999999,5.64,0.0,0.0,5.076,0.0,33.839999999999996,0.0,15.479999999999999,45.0,71.06400000000001,5.64,38.916,207.75,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Normalmente,Sempre,Sempre
60076,Norte,RO,Porto Velho,2.0,3.0,0.0,24.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,90.0,0.0,0.0,71.85,11.562,0.0,0.0,2.6141666666666667,1.2398749999999998,0.0,255.75,71.85,90.0,0.0,267.312,3.8540416666666664,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Normalmente,Normalmente
60077,Nordeste,AL,Arapiraca,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,13.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.349999999999998,45.0,35.532000000000004,0.0,0.0,127.75,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Normalmente,Sempre,Normalmente,Sempre,Raramente,NÃO SE APLICA,Sempre,Sempre,Normalmente
60078,Nordeste,AL,Arapiraca,1.0,0.0,1.0,10.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,17.766000000000002,5.52,5.64,0.0,0.0,4.277,0.0,27.072,0.0,5.52,45.0,17.766000000000002,5.64,31.349,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60079,Nordeste,AL,Arapiraca,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,45.0,0.0,35.532000000000004,9.12,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.12,45.0,35.532000000000004,30.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Raramente,Sempre,Sempre,Sempre,Normalmente,Sempre
60080,Nordeste,AL,Arapiraca,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,7.289999999999999,0.0,0.0,0.0,1.962,0.0,20.304,0.0,7.289999999999999,45.0,0.0,0.0,22.266,83.75,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Normalmente
60081,Nordeste,AL,Arapiraca,1.0,0.0,3.0,8.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,45.0,0.0,106.596,16.2,3.9129999999999994,0.0,0.0,13.536000000000001,0.0,50.75999999999999,24.999999999999996,16.2,45.0,106.596,28.912999999999997,64.29599999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60082,Nordeste,AL,Arapiraca,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,45.0,0.0,71.06400000000001,30.750000000000004,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,30.750000000000004,45.0,71.06400000000001,0.0,33.839999999999996,127.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,,,,,Nunca,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60083,Nordeste,AL,Arapiraca,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,3.1500000000000004,0.0,0.0,0.0,0.0,0.0,27.072,0.0,3.1500000000000004,45.0,0.0,0.0,27.072,87.08333333333333,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,,,,,NÃO SE APLICA,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60084,Nordeste,AL,Arapiraca,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,45.0,0.0,25.38,13.199999999999998,0.0,0.0,0.0,0.0,0.22749999999999998,54.144,0.0,13.199999999999998,45.0,25.38,0.0,54.3715,187.91666666666666,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Nunca,,,,,Sempre,Normalmente,Sempre,Normalmente,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60085,Nordeste,AL,Maceió,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,6.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999999,45.0,0.0,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,,,,,Nunca,Nunca,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60086,Nordeste,AL,Maceió,1.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,4.949999999999999,0.8599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.949999999999999,45.0,35.532000000000004,0.8599999999999999,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Normalmente,Sempre,Sempre
60087,Nordeste,AL,Maceió,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,17.766000000000002,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,45.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,NÃO SE APLICA,Nunca,,,,,Raramente,Nunca,Raramente,Raramente,Raramente,NÃO SE APLICA,Normalmente,Normalmente,Normalmente
60088,Nordeste,AL,Maceió,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,5.4,0.0,0.0,0.0,5.88,0.0,0.0,0.0,5.4,45.0,17.766000000000002,0.0,5.88,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Normalmente,,,,,Raramente,Raramente,Nunca,Raramente,Nunca,NÃO SE APLICA,Normalmente,Normalmente,Normalmente
60089,Nordeste,AL,Maceió,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,13.536,0.0,2.7,45.0,0.0,0.0,13.536,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Sempre,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60090,Nordeste,AL,Maceió,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,13.89,0.0,0.0,0.0,0.0,0.0,27.072,0.0,13.89,45.0,17.766000000000002,0.0,27.072,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Normalmente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60091,Nordeste,AL,Maceió,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,16.605,0.0,0.0,0.0,0.0,0.0,23.688,0.0,16.605,45.0,17.766000000000002,0.0,23.688,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60092,Nordeste,AL,Maceió,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,17.766000000000002,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,45.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60093,Nordeste,AL,Maceió,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,10.590000000000002,0.19999999999999998,0.0,0.0,0.0,0.0,30.456,0.0,10.590000000000002,45.0,35.532000000000004,0.19999999999999998,30.456,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
60094,Nordeste,AL,Maceió,1.0,0.0,4.0,10.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,45.0,0.0,71.06400000000001,13.5,3.92,0.0,0.0,1.962,0.0,0.0,0.0,13.5,45.0,71.06400000000001,3.92,1.962,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Sempre,Sempre,,,,,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Normalmente
60095,Nordeste,AL,Maceió,1.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,45.0,0.0,53.298,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,45.0,53.298,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
60096,Nordeste,AL,Maceió,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,7.785000000000001,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,7.785000000000001,45.0,17.766000000000002,0.0,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Raramente,Sempre,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
